"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","Subscribed","Age_Group","dur_group","Quarter"
27,"management","single","tertiary","no",0,"yes","no","cellular",30,"jan",323,4,-1,0,"unknown","no","0","20-30","201-400","Q1"
38,"management","married","tertiary","no",1199,"no","no","cellular",4,"aug",178,1,1,1,"success","yes","1","31-45","<200","Q3"
46,"retired","married","primary","no",-35,"yes","no","cellular",7,"may",304,3,-1,0,"unknown","no","0","46-64","201-400","Q2"
34,"entrepreneur","married","tertiary","no",4343,"no","no","unknown",9,"jun",85,4,-1,0,"unknown","no","0","31-45","<200","Q3"
51,"housemaid","married","unknown","no",21244,"no","yes","cellular",4,"aug",166,2,-1,0,"unknown","no","0","46-64","<200","Q3"
41,"blue-collar","married","primary","no",-516,"no","yes","telephone",8,"jul",554,3,-1,0,"unknown","no","0","31-45","401-600","Q3"
36,"entrepreneur","married","tertiary","no",1169,"yes","no","unknown",6,"may",168,2,-1,0,"unknown","no","0","31-45","<200","Q2"
59,"admin.","married","secondary","no",817,"no","no","cellular",9,"apr",304,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
77,"retired","married","primary","no",680,"no","no","telephone",24,"feb",513,2,89,7,"failure","no","0","65+","401-600","Q1"
49,"blue-collar","married","unknown","no",51,"yes","no","unknown",7,"may",984,1,-1,0,"unknown","no","0","46-64","801-1000","Q2"
42,"blue-collar","married","primary","no",2519,"yes","no","unknown",15,"may",262,4,-1,0,"unknown","no","0","31-45","201-400","Q2"
34,"services","married","secondary","no",1337,"no","no","cellular",17,"dec",330,2,127,3,"success","yes","1","31-45","201-400","Q1"
33,"services","married","secondary","no",0,"yes","no","telephone",22,"jul",44,8,-1,0,"unknown","no","0","31-45","<200","Q3"
46,"blue-collar","married","secondary","no",5,"no","no","cellular",18,"aug",71,3,-1,0,"unknown","no","0","46-64","<200","Q3"
58,"management","married","tertiary","no",3228,"no","no","cellular",19,"aug",58,2,-1,0,"unknown","no","0","46-64","<200","Q3"
83,"retired","divorced","primary","no",1097,"no","no","telephone",5,"mar",181,1,-1,0,"unknown","yes","1","65+","<200","Q2"
27,"management","single","tertiary","yes",0,"no","yes","cellular",8,"jul",46,1,-1,0,"unknown","no","0","20-30","<200","Q3"
34,"admin.","single","tertiary","no",18,"yes","yes","cellular",30,"apr",359,1,-1,0,"unknown","yes","1","31-45","201-400","Q2"
37,"entrepreneur","divorced","tertiary","no",66,"no","no","cellular",18,"nov",1164,2,-1,0,"unknown","yes","1","31-45",">1000","Q4"
31,"management","married","tertiary","no",459,"no","no","cellular",28,"aug",13,14,-1,0,"unknown","no","0","31-45","<200","Q3"
33,"admin.","married","secondary","no",220,"yes","no","unknown",27,"may",345,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
33,"blue-collar","married","secondary","no",640,"yes","no","cellular",3,"feb",439,3,-1,0,"unknown","no","0","31-45","401-600","Q1"
35,"blue-collar","married","secondary","no",1949,"yes","no","unknown",2,"jun",200,3,-1,0,"unknown","no","0","31-45","<200","Q3"
34,"self-employed","single","tertiary","no",5462,"no","no","cellular",30,"apr",430,1,-1,0,"unknown","yes","1","31-45","401-600","Q2"
55,"management","married","tertiary","no",2366,"yes","yes","cellular",30,"jul",94,4,-1,0,"unknown","no","0","46-64","<200","Q3"
47,"blue-collar","single","unknown","no",2443,"no","no","unknown",18,"jun",422,1,-1,0,"unknown","no","0","46-64","401-600","Q3"
35,"management","married","tertiary","no",949,"yes","no","unknown",27,"may",245,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
39,"self-employed","married","secondary","no",266,"no","no","cellular",11,"may",102,2,-1,0,"unknown","no","0","31-45","<200","Q2"
39,"admin.","married","secondary","no",607,"yes","no","cellular",12,"may",454,2,364,3,"failure","yes","1","31-45","401-600","Q2"
30,"unknown","single","tertiary","no",6836,"no","no","cellular",27,"feb",30,3,-1,0,"unknown","no","0","20-30","<200","Q1"
49,"admin.","married","secondary","no",0,"yes","yes","cellular",29,"jul",71,7,-1,0,"unknown","no","0","46-64","<200","Q3"
53,"services","divorced","secondary","no",4554,"no","no","cellular",5,"feb",8,6,-1,0,"unknown","no","0","46-64","<200","Q1"
25,"blue-collar","single","primary","no",-221,"yes","no","unknown",23,"may",250,1,-1,0,"unknown","no","0","20-30","201-400","Q2"
41,"admin.","married","tertiary","no",1536,"no","no","cellular",4,"may",54,2,-1,0,"unknown","no","0","31-45","<200","Q2"
52,"management","divorced","tertiary","no",50,"yes","no","unknown",12,"jun",84,3,-1,0,"unknown","no","0","46-64","<200","Q3"
32,"management","married","tertiary","no",55,"no","no","cellular",2,"feb",124,3,-1,0,"unknown","no","0","31-45","<200","Q1"
35,"technician","single","secondary","no",5731,"yes","no","cellular",4,"may",164,2,167,4,"other","no","0","31-45","<200","Q2"
76,"retired","divorced","primary","no",86,"no","no","cellular",12,"aug",192,1,-1,0,"unknown","no","0","65+","<200","Q3"
58,"unemployed","married","tertiary","no",744,"no","no","telephone",28,"jan",38,1,-1,0,"unknown","no","0","46-64","<200","Q1"
36,"technician","single","tertiary","no",197,"no","no","cellular",30,"apr",260,1,-1,0,"unknown","yes","1","31-45","201-400","Q2"
36,"management","married","tertiary","no",495,"no","no","cellular",12,"mar",213,3,182,6,"success","yes","1","31-45","201-400","Q2"
46,"management","divorced","tertiary","no",624,"no","no","cellular",17,"sep",336,2,183,2,"success","yes","1","46-64","201-400","Q4"
37,"admin.","married","secondary","no",176,"yes","no","cellular",5,"may",147,2,347,1,"failure","no","0","31-45","<200","Q2"
41,"technician","single","tertiary","no",1646,"yes","no","cellular",4,"feb",261,1,184,6,"success","yes","1","31-45","201-400","Q1"
26,"services","single","secondary","no",512,"yes","yes","cellular",30,"jan",206,5,239,3,"failure","no","0","20-30","201-400","Q1"
35,"blue-collar","married","primary","no",319,"yes","no","cellular",16,"jul",221,1,-1,0,"unknown","no","0","31-45","201-400","Q3"
39,"management","single","tertiary","no",0,"yes","no","cellular",12,"may",561,4,369,3,"failure","no","0","31-45","401-600","Q2"
34,"admin.","married","tertiary","no",37,"no","no","cellular",6,"feb",45,1,-1,0,"unknown","no","0","31-45","<200","Q1"
31,"unemployed","married","secondary","no",24,"yes","no","cellular",19,"nov",631,1,-1,0,"unknown","no","0","31-45","601-800","Q4"
69,"retired","single","tertiary","no",2144,"no","no","cellular",29,"jul",417,1,184,4,"success","yes","1","65+","401-600","Q3"
43,"management","single","tertiary","no",146,"no","no","cellular",21,"nov",50,1,113,5,"other","no","0","31-45","<200","Q4"
45,"blue-collar","married","primary","no",185,"yes","no","cellular",29,"jan",249,3,-1,0,"unknown","no","0","31-45","201-400","Q1"
57,"blue-collar","married","primary","no",282,"no","yes","cellular",7,"jul",261,12,-1,0,"unknown","no","0","46-64","201-400","Q3"
57,"services","divorced","secondary","no",14,"no","yes","cellular",22,"jul",445,2,-1,0,"unknown","no","0","46-64","401-600","Q3"
34,"technician","single","secondary","no",4943,"yes","yes","cellular",19,"nov",117,2,-1,0,"unknown","no","0","31-45","<200","Q4"
33,"technician","married","secondary","no",0,"yes","yes","cellular",19,"nov",163,2,-1,0,"unknown","no","0","31-45","<200","Q4"
57,"admin.","married","secondary","no",808,"no","no","cellular",14,"jul",417,3,-1,0,"unknown","no","0","46-64","401-600","Q3"
52,"management","single","tertiary","no",4,"no","yes","cellular",28,"jul",30,9,-1,0,"unknown","no","0","46-64","<200","Q3"
32,"technician","single","tertiary","no",2185,"no","no","cellular",20,"nov",354,2,-1,0,"unknown","no","0","31-45","201-400","Q4"
40,"services","married","secondary","no",1836,"yes","no","cellular",12,"may",750,2,-1,0,"unknown","yes","1","31-45","601-800","Q2"
38,"services","divorced","secondary","no",792,"no","no","unknown",6,"jun",430,1,-1,0,"unknown","no","0","31-45","401-600","Q3"
39,"management","married","secondary","no",1072,"yes","no","unknown",27,"may",1168,2,-1,0,"unknown","no","0","31-45",">1000","Q2"
51,"management","married","tertiary","no",-892,"yes","yes","cellular",14,"aug",248,2,-1,0,"unknown","no","0","46-64","201-400","Q3"
50,"self-employed","married","unknown","no",-84,"yes","no","unknown",6,"may",101,1,-1,0,"unknown","no","0","46-64","<200","Q2"
37,"services","married","secondary","no",4760,"yes","no","cellular",8,"may",182,2,169,2,"failure","no","0","31-45","<200","Q2"
66,"retired","married","primary","no",747,"no","no","telephone",28,"jan",203,3,93,1,"failure","no","0","65+","201-400","Q1"
43,"management","married","tertiary","no",2886,"no","no","cellular",20,"nov",230,1,-1,0,"unknown","no","0","31-45","201-400","Q4"
40,"management","divorced","tertiary","no",69,"yes","no","cellular",6,"may",503,2,280,2,"failure","no","0","31-45","401-600","Q2"
38,"management","married","tertiary","no",46,"no","no","cellular",29,"aug",70,4,-1,0,"unknown","no","0","31-45","<200","Q3"
35,"technician","married","secondary","no",0,"no","no","cellular",27,"aug",106,4,-1,0,"unknown","no","0","31-45","<200","Q3"
20,"student","single","secondary","no",502,"no","no","cellular",30,"apr",261,1,-1,0,"unknown","yes","1","<20","201-400","Q2"
37,"self-employed","single","tertiary","no",556,"no","no","unknown",17,"jun",200,2,-1,0,"unknown","no","0","31-45","<200","Q3"
35,"management","married","tertiary","no",3161,"no","no","cellular",8,"aug",433,2,-1,0,"unknown","no","0","31-45","401-600","Q3"
53,"blue-collar","married","secondary","no",427,"no","yes","cellular",14,"aug",360,4,-1,0,"unknown","no","0","46-64","201-400","Q3"
77,"retired","married","primary","no",680,"no","no","telephone",27,"nov",341,4,94,3,"failure","no","0","65+","201-400","Q4"
46,"admin.","single","secondary","no",751,"yes","no","unknown",13,"may",104,2,-1,0,"unknown","no","0","46-64","<200","Q2"
51,"management","married","tertiary","no",1612,"no","no","cellular",16,"mar",384,1,182,5,"failure","no","0","46-64","201-400","Q2"
31,"technician","married","secondary","no",3706,"yes","no","cellular",20,"nov",129,1,-1,0,"unknown","no","0","31-45","<200","Q4"
39,"admin.","single","unknown","no",0,"yes","no","cellular",11,"may",62,1,-1,0,"unknown","no","0","31-45","<200","Q2"
46,"management","divorced","tertiary","no",25,"no","no","unknown",17,"jun",564,2,-1,0,"unknown","no","0","46-64","401-600","Q3"
34,"blue-collar","married","secondary","no",103,"yes","yes","unknown",8,"may",956,2,-1,0,"unknown","no","0","31-45","801-1000","Q2"
60,"admin.","married","secondary","no",1025,"no","no","cellular",6,"aug",388,8,-1,0,"unknown","no","0","46-64","201-400","Q3"
29,"management","single","tertiary","no",437,"no","no","cellular",5,"aug",504,1,92,1,"success","yes","1","20-30","401-600","Q3"
53,"blue-collar","married","secondary","no",2231,"yes","no","cellular",14,"jul",272,3,-1,0,"unknown","no","0","46-64","201-400","Q3"
47,"management","married","tertiary","no",7708,"yes","no","cellular",21,"nov",157,5,-1,0,"unknown","no","0","46-64","<200","Q4"
43,"management","married","unknown","no",5172,"yes","no","unknown",29,"may",57,3,-1,0,"unknown","no","0","31-45","<200","Q2"
28,"student","single","tertiary","no",0,"no","no","cellular",28,"sep",294,2,105,7,"other","yes","1","20-30","201-400","Q4"
60,"management","married","secondary","no",725,"yes","no","cellular",8,"jul",266,1,-1,0,"unknown","no","0","46-64","201-400","Q3"
29,"blue-collar","single","secondary","no",555,"yes","no","cellular",15,"may",133,4,-1,0,"unknown","no","0","20-30","<200","Q2"
37,"unemployed","married","unknown","no",4565,"no","no","cellular",4,"sep",369,1,-1,0,"unknown","no","0","31-45","201-400","Q4"
43,"blue-collar","married","primary","no",487,"yes","no","unknown",7,"may",548,2,-1,0,"unknown","no","0","31-45","401-600","Q2"
61,"retired","married","secondary","no",5207,"no","no","cellular",11,"sep",336,1,81,2,"other","no","0","46-64","201-400","Q4"
49,"unknown","married","unknown","no",301,"no","no","cellular",14,"aug",789,2,-1,0,"unknown","no","0","46-64","601-800","Q3"
28,"technician","single","tertiary","no",0,"yes","no","unknown",4,"jun",205,6,-1,0,"unknown","no","0","20-30","201-400","Q3"
39,"management","married","tertiary","no",2763,"yes","no","unknown",2,"jun",526,2,-1,0,"unknown","yes","1","31-45","401-600","Q3"
37,"services","single","secondary","no",21,"yes","no","cellular",2,"feb",96,1,271,2,"other","no","0","31-45","<200","Q1"
60,"retired","married","secondary","no",4820,"no","no","unknown",5,"jun",419,1,-1,0,"unknown","no","0","46-64","401-600","Q3"
50,"housemaid","divorced","primary","no",94,"yes","no","cellular",22,"jul",184,4,-1,0,"unknown","no","0","46-64","<200","Q3"
48,"blue-collar","married","secondary","no",741,"yes","no","cellular",16,"apr",227,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
38,"technician","married","tertiary","no",3234,"no","no","cellular",18,"nov",578,2,-1,0,"unknown","yes","1","31-45","401-600","Q4"
38,"self-employed","single","tertiary","no",917,"yes","no","unknown",23,"may",260,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
51,"services","divorced","secondary","no",518,"yes","no","telephone",17,"nov",76,1,-1,0,"unknown","no","0","46-64","<200","Q4"
34,"management","married","tertiary","no",4831,"yes","no","cellular",4,"feb",265,1,-1,0,"unknown","no","0","31-45","201-400","Q1"
27,"blue-collar","single","secondary","no",23,"no","no","cellular",26,"feb",590,2,-1,0,"unknown","no","0","20-30","401-600","Q1"
35,"technician","married","secondary","no",327,"yes","no","cellular",13,"apr",537,3,-1,0,"unknown","no","0","31-45","401-600","Q2"
40,"self-employed","married","primary","no",2077,"yes","no","cellular",13,"may",363,1,173,24,"other","no","0","31-45","201-400","Q2"
37,"technician","married","secondary","no",4030,"yes","no","unknown",26,"may",178,5,-1,0,"unknown","no","0","31-45","<200","Q2"
34,"admin.","married","tertiary","no",35,"yes","no","cellular",15,"oct",76,1,69,2,"failure","no","0","31-45","<200","Q4"
57,"management","married","secondary","no",82,"no","yes","telephone",4,"feb",140,1,-1,0,"unknown","no","0","46-64","<200","Q1"
52,"blue-collar","married","primary","no",1331,"yes","no","cellular",29,"jul",213,2,-1,0,"unknown","no","0","46-64","201-400","Q3"
32,"technician","married","unknown","no",14533,"no","no","cellular",31,"dec",646,3,198,2,"success","no","0","31-45","601-800","Q1"
30,"blue-collar","single","secondary","no",445,"yes","no","cellular",16,"apr",218,1,330,2,"failure","no","0","20-30","201-400","Q2"
49,"unknown","married","secondary","no",0,"no","no","cellular",28,"aug",173,2,-1,0,"unknown","no","0","46-64","<200","Q3"
43,"admin.","divorced","secondary","no",738,"yes","no","cellular",21,"nov",585,4,191,4,"failure","no","0","31-45","401-600","Q4"
32,"management","married","tertiary","no",913,"yes","no","cellular",23,"jun",883,1,674,4,"failure","no","0","31-45","801-1000","Q3"
27,"services","single","secondary","no",266,"no","yes","cellular",7,"jul",232,1,-1,0,"unknown","no","0","20-30","201-400","Q3"
34,"technician","single","secondary","no",341,"no","yes","cellular",29,"jan",136,1,262,3,"failure","no","0","31-45","<200","Q1"
32,"management","single","tertiary","no",751,"yes","no","unknown",8,"may",64,1,-1,0,"unknown","no","0","31-45","<200","Q2"
32,"blue-collar","married","secondary","no",456,"no","no","cellular",12,"may",121,1,-1,0,"unknown","no","0","31-45","<200","Q2"
50,"management","single","tertiary","no",567,"yes","no","unknown",16,"may",274,8,-1,0,"unknown","no","0","46-64","201-400","Q2"
32,"self-employed","married","secondary","no",-33,"yes","no","unknown",28,"may",234,3,-1,0,"unknown","no","0","31-45","201-400","Q2"
47,"management","married","tertiary","no",2306,"no","no","telephone",6,"aug",239,4,-1,0,"unknown","yes","1","46-64","201-400","Q3"
32,"management","single","tertiary","no",2629,"no","no","cellular",28,"aug",77,4,-1,0,"unknown","no","0","31-45","<200","Q3"
36,"technician","married","secondary","no",146,"yes","yes","unknown",15,"may",284,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
49,"entrepreneur","married","primary","no",563,"no","no","unknown",19,"jun",84,1,-1,0,"unknown","no","0","46-64","<200","Q3"
56,"services","married","secondary","no",705,"yes","no","unknown",29,"may",151,2,-1,0,"unknown","no","0","46-64","<200","Q2"
43,"technician","married","tertiary","no",192,"no","no","cellular",5,"aug",203,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
28,"services","single","secondary","no",198,"no","no","cellular",5,"jul",128,2,-1,0,"unknown","yes","1","20-30","<200","Q3"
53,"technician","divorced","secondary","no",751,"yes","no","unknown",16,"may",343,4,-1,0,"unknown","no","0","46-64","201-400","Q2"
32,"management","single","tertiary","no",537,"no","no","unknown",29,"may",187,3,-1,0,"unknown","no","0","31-45","<200","Q2"
44,"technician","single","secondary","no",7138,"no","no","cellular",8,"aug",809,2,-1,0,"unknown","yes","1","31-45","801-1000","Q3"
55,"housemaid","divorced","primary","no",976,"no","no","cellular",28,"jun",345,1,94,3,"other","yes","1","46-64","201-400","Q3"
55,"retired","married","secondary","no",4194,"no","yes","telephone",30,"jul",208,3,-1,0,"unknown","no","0","46-64","201-400","Q3"
